Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1997","34","3","18","Artikel 406, vijfde lid, komt te luiden:","1.","Een toegang van een woning of woongebouw, een verblijfsgebied, een verblijfs-, toilet-, en badruimte, de bergruimte, een gemeenschappelijk verblijfsgebied, een gemeenschappelijke verblijfsruimte, een gemeenschappelijke verkeersruimte en van een lift, heeft, met het oog op de toegankelijkheid, een vrije doorgang met een breedte van ten minste 0,85 m en een hoogte van ten minste 2,1 m boven die breedte."
"1997","34","4","18","Artikel 406, vijfde lid, komt te luiden:","2.","Een verkeersruimte heeft een vrije vloeroppervlakte met een breedte van ten minste 0,85 m. Voor een gemeenschappelijke verkeersruimte is de breedte ten minste 1,1 m."
"1997","34","5","18","Artikel 406, vijfde lid, komt te luiden:","3.","In een woning of een woongebouw is ter plaatse van de toegang van die woning of dat gebouw en ter plaatse van de toegang van een lift een vrije vloeroppervlakte gelegen met een breedte van ten minste 1,5 m en een lengte van ten minste 1,5 m."
"1997","34","6","18","Artikel 406, vijfde lid, komt te luiden:","4.","Een gemeenschappelijke verkeersruimte heeft, opdat rolstoelgebruikers kunnen keren, ten minste één vrije vloeroppervlakte met een breedte van ten minste 1,5 m en een lengte van 1,5 m. Deze eis geldt niet, indien een rolstoelgebruiker vanaf die verkeersruimte zonder te behoeven keren het aansluitende terrein kan bereiken."
"1997","34","7","18","Artikel 406, vijfde lid, komt te luiden:","1.","Het hoogteverschil tussen ten minste één toegang van een woning en van een woongebouw en het aansluitende terrein of de vloer van een gemeenschappelijke verkeersruimte is, opdat die woning mede door rolstoelgebruikers kan worden binnengegaan en verlaten, ten hoogste 0,02 m.Het hoogteverschil tussen een vloer van een woning of van een woongebouw en de buitenruimte is ten hoogste 0,02 m."
"1997","34","8","18","Artikel 406, vijfde lid, komt te luiden:","2.","In of bij een woongebouw waarin de toegang van een woning hoger ligt dan 3 m boven de vloer ter plaatse van de toegang van het woongebouw, is op elke bouwlaag van dat gebouw een opstelplaats voor een lift aanwezig. De oppervlakte van deze opstelplaats is afgestemd op het kunnen plaatsen van een lift met een vrije vloeroppervlakte van ten minste 1,05 m x 2,05 m."
"1997","34","9","18","Artikel 406, vijfde lid, komt te luiden:","3.","Een hoogteverschil tussen de toegang van een woning, gelegen in een woongebouw, en ten minste één toegang van het gebouw is, onverminderd artikel 4, overbrugd door een lift, indien:a. de vloer van een verblijfsgebied hoger is gelegen dan 12,5 m boven het aansluitende terrein, gemeten ter plaatse van de toegang van het woongebouw, ofb. het woongebouw een gebruiksoppervlakte heeft van meer dan 3.500 mIn het woongebouw mag de afstand tussen de toegang van de lift en de toegang van een op die lift aangewezen, op dezelfde bouwlaag gelegen woning, gemeten langs de kortste route, niet groter zijn dan 90 m.De kooi van de lift heeft een vrije vloeroppervlakte van ten minste 1,05 m x 2,05 m."
"1997","34","10","18","Artikel 406, vijfde lid, komt te luiden:","4.","In een woongebouw met een lift mag geen groter hoogteverschil dan 0,02 m aanwezig zijn tussen de vloer van een gemeenschappelijke verkeersruimte en de vloer van:a. een liftkooi;b. een andere gemeenschappelijke verkeersruimte, indien door die verkeersruimten vanaf de toegang van het woongebouw of vanaf de toegang van een woning de lift kan worden bereikt, enc. een gemeenschappelijke toiletruimte.."
"1997","34","11","18","Artikel 406, vijfde lid, komt te luiden:","2.","De toiletruimte heeft een vloeroppervlakte van ten minste 0,9 m x ten minste 1,2 m, boven welke oppervlakte de hoogte ten minste 2,1 m is.."
"1997","34","12","18","Artikel 406, vijfde lid, komt te luiden:","8.","Het produkt van de permanente vuurbelasting en de netto-vloeroppervlakte van een veiligheidstrappehuis is per bouwlaag ten hoogste 3.500 MJ. De vuurbelasting wordt bepaald volgens NEN 6090."
"1997","34","13","18","Artikel 406, vijfde lid, komt te luiden:","2.","Een verblijfsgebied van een logiesverblijf, niet gelegen in een logiesgebouw, heeft een vloeroppervlakte van ten minste 4 m"
"1997","34","14","18","Artikel 406, vijfde lid, komt te luiden:","3.","Een verblijfsgebied, gelegen in een bijzondere toegankelijkheidssector, heeft een vloeroppervlakte van ten minste 14 m"
"1997","34","15","18","Artikel 406, vijfde lid, komt te luiden:","4.","Op een logiesverblijf als bedoeld in artikel 279, derde en vierde lid, is het derde lid van overeenkomstige toepassing, zij het dat de hoogte boven de vloeroppervlakte ten minste 2,1 m is.."
"1997","34","16","18","Artikel 406, vijfde lid, komt te luiden:","5.","Burgemeester en wethouders verlenen geen vrijstelling van de artikelen 41, 42, 43 en 70 tot en met 71a bij het geheel vernieuwen of veranderen van een niet in een woongebouw gelegen woning of van een woongebouw."
"1997","34","17","18","Artikel 406, vijfde lid, komt te luiden:","1.","Dit besluit treedt in werking op een bij koninklijk besluit te bepalen tijdstip."
"1997","34","18","18","Artikel 406, vijfde lid, komt te luiden:","2.","Aanvragen om bouwvergunning als bedoeld in artikel 40, eerste lid, van de Woningwet en meldingen van een voornemen tot bouwen als bedoeld in artikel 42, eerste lid, van die wet, die zijn ingediend vóór de inwerkingtreding van dit besluit, alsmede enig beroep, ingesteld tegen een beslissing op zodanige aanvraag of melding worden afgedaan overeenkomstig de voorschriften die golden vóór de inwerkingtreding van dit besluit."
"1998","531","1","42","Artikel 408 wordt gewijzigd als volgt:","4.","De karakteristieke geluidwering van de uitwendige scheidingsconstructie van een verblijfsgebied van een woning, bestemd voor nachtverblijf, die de scheiding vormt tussen dat gebied en de buitenlucht, bepaald volgens NEN 5077, is ten minste gelijk aan het verschil tussen de L"
"1998","531","2","42","Artikel 408 wordt gewijzigd als volgt:","2.","De voorziening voor afvalwater en faecaliën heeft ten minste één aansluitpunt: a. bij een opstelplaats voor het aanrecht; b. in een toiletruimte; c. in een badruimte, en d. bij een opstelplaats voor wasapparatuur."
"1998","531","3","42","Artikel 408 wordt gewijzigd als volgt:","2.","De voorziening voor drinkwater heeft, opdat op die voorziening watertoestellen kunnen worden aangesloten, voorts ten minste één aansluitpunt: a. bij een opstelplaats voor het aanrecht; b. in een toiletruimte; c. in een badruimte; d. bij een opstelplaats voor wasapparatuur; e. bij een opstelplaats voor een warmwatertoestel, en f. bij een brandslanghaspel."
"1998","531","4","42","Artikel 408 wordt gewijzigd als volgt:","3.","De warmwatervoorziening heeft voorts ten minste één aansluitpunt in de badruimte."
"1998","531","5","42","Artikel 408 wordt gewijzigd als volgt:","1.","Ten minste één verblijfsruimte van een woning heeft, opdat spijzen kunnen worden bereid, een opstelplaats voor een aanrecht en een opstelplaats voor een kooktoestel."
"1998","531","6","42","Artikel 408 wordt gewijzigd als volgt:","2.","De opstelplaats voor het aanrecht heeft een vloeroppervlakte van ten minste 1,5 m x 0,6 m."
"1998","531","7","42","Artikel 408 wordt gewijzigd als volgt:","4.","Indien de opstelplaats voor het aanrecht en de opstelplaats voor het kooktoestel liggen in de verblijfsruimte met de vloeroppervlakte van ten minste 3,3 m x 3,3 m of met de vloeroppervlakte van ten minste 3,6 m x 3,6 m, is de afstand tussen de opstelplaats voor het aanrecht of de opstelplaats voor het kooktoestel en de rand van die vloeroppervlakte, gemeten loodrecht op de voorkant van de opstelplaatsen, ten minste 0,6 m."
"1998","531","8","42","Artikel 408 wordt gewijzigd als volgt:","1.","Indien de afstand, gemeten langs de kortste route, tussen een toegang van een woning, gelegen in een woongebouw, en de toegang tot de bergruimte, behorende tot die woning, of het hoogteverschil tussen de toegang van een woning en de toegang van die bergruimte zodanig is dat die afstand of dat hoogteverschil een beletsel vormt voor het doeltreffend gescheiden kunnen opslaan van huishoudelijk afval, heeft het woongebouw ten minste één gemeenschappelijke ruimte voor het plaatsen van containers voor huishoudelijk afval."
"1998","531","9","42","Artikel 408 wordt gewijzigd als volgt:","2.","De opslagruimte is rechtstreeks vanuit een gemeenschappelijke verkeersruimte bereikbaar; de opslagruimte is afsluitbaar met een deur die van buitenaf slechts met behulp van een sleutel kan worden geopend."
"1998","531","10","42","Artikel 408 wordt gewijzigd als volgt:","3.","De opslagruimte heeft een vloeroppervlakte van ten minste 0,0075 m"
"1998","531","11","42","Artikel 408 wordt gewijzigd als volgt:","4.","De afstand, gemeten langs de kortste route, tussen de toegang van de opslagruimte en de toegang van een woning, aangewezen op die opslagruimte is zodanig dat die afstand geen beletsel vormt voor een doeltreffend gebruik van de containers, geplaatst in die ruimte. Onder de afstand is tevens begrepen het te overbruggen hoogteverschil."
"1998","531","12","42","Artikel 408 wordt gewijzigd als volgt:","5.","Een hoogteverschil tussen de vloer van de opslagruimte en de vloer ter plaatse van een toegang van het woongebouw, langs welke toegang het aansluitende terrein kan worden bereikt, is zodanig overbrugd dat de containers voor huishoudelijk afval op normale wijze buiten het woongebouw kunnen worden geplaatst."
"1998","531","13","42","Artikel 408 wordt gewijzigd als volgt:","1.","Tot een woning behoren, opdat spijzen kunnen worden bereid, een opstelplaats voor een aanrecht en een opstelplaats voor een kooktoestel, gelegen in een besloten ruimte."
"1998","531","14","42","Artikel 408 wordt gewijzigd als volgt:","2.","De vloeroppervlakte van de opstelplaats voor het aanrecht en de opstelplaats voor het kooktoestel vallen niet samen met de oppervlakte van 7,5 m"
"1998","531","15","42","Artikel 408 wordt gewijzigd als volgt:","3.","De opstelplaats voor het aanrecht heeft een vloeroppervlakte van ten minste 0,7 m x 0,4 m."
"1998","531","16","42","Artikel 408 wordt gewijzigd als volgt:","2.","De opstelplaats voor het gemeenschappelijke aanrecht heeft een vloeroppervlakte van ten minste 1,5 m x 0,5 m."
"1998","531","17","42","Artikel 408 wordt gewijzigd als volgt:","3.","De voorziening voor afvalwater en faecaliën van een standplaats heeft ten minste één aansluitpunt: a. in een toiletruimte, gelegen in het gebouw, bedoeld in artikel 140; b. in een badruimte, gelegen in het gebouw, bedoeld in artikel 140, en c. bij een opstelplaats voor wasapparatuur, gelegen in het gebouw, bedoeld in artikel 140."
"1998","531","18","42","Artikel 408 wordt gewijzigd als volgt:","4.","De voorziening voor afvalwater en faecaliën van een woonwagen heeft ten minste één aansluitpunt: a. bij een opstelplaats voor het aanrecht; b. in een toiletruimte; c. in een badruimte, en d. bij een opstelplaats voor wasapparatuur."
"1998","531","19","42","Artikel 408 wordt gewijzigd als volgt:","2.","De voorziening voor drinkwater van een standplaats heeft, opdat op die voorziening watertoestellen kunnen worden aangesloten, voorts ten minste één aansluitpunt: a. in een toiletruimte, gelegen in het gebouw, bedoeld in artikel 140; b. in een badruimte, gelegen in het gebouw, bedoeld in artikel 140; c. bij een opstelplaats voor wasapparatuur, gelegen in het gebouw, bedoeld in artikel 140, en d. bij een opstelplaats voor het warmwatertoestel, gelegen in het gebouw, bedoeld in artikel 140."
"1998","531","20","42","Artikel 408 wordt gewijzigd als volgt:","3.","De voorziening voor drinkwater van een woonwagen heeft ten minste één aansluitpunt: a. bij een opstelplaats voor het aanrecht; b. in een toiletruimte; c. in een badruimte; d. bij een opstelplaats voor wasapparatuur, en e. een opstelplaats voor een warmwatertoestel."
"1998","531","21","42","Artikel 408 wordt gewijzigd als volgt:","3.","De warmwatervoorziening van een standplaats heeft, opdat op die voorziening watertoestellen kunnen worden aangesloten, ten minste één aansluitpunt: a. in een badruimte gelegen in het gebouw, bedoeld in artikel 140, en b. bij een opstelplaats voor het warmwatertoestel, gelegen in het gebouw, bedoeld in artikel 140."
"1998","531","22","42","Artikel 408 wordt gewijzigd als volgt:","4.","De warmwatervoorziening van een woonwagen heeft ten minste één aansluitpunt: a. in een badruimte, en b. bij een opstelplaats voor het warmwatertoestel."
"1998","531","23","42","Artikel 408 wordt gewijzigd als volgt:","1.","Ten minste één verblijfsruimte van een woonwagen heeft, opdat spijzen kunnen worden bereid, een opstelplaats voor een aanrecht en een opstelplaats voor een kooktoestel."
"1998","531","24","42","Artikel 408 wordt gewijzigd als volgt:","2.","De opstelplaats voor het aanrecht heeft een vloeroppervlakte van ten minste 1,5 m x 0,6 m."
"1998","531","25","42","Artikel 408 wordt gewijzigd als volgt:","4.","De opstelplaatsen voor het aanrecht en voor het kooktoestel liggen niet op de vloeroppervlakte van 12 m"
"1998","531","26","42","Artikel 408 wordt gewijzigd als volgt:","4.","De karakteristieke geluidwering van de uitwendige scheidingsconstructie van een verblijfsgebied van een gezondheidszorggebouw of een gedeelte daarvan, mede bestemd voor nachtverblijf van patiënten die door hun lichamelijke of geestelijke gesteldheid permanent of tijdelijk aan bed gebonden zijn, die de scheiding vormt tussen dat gebied en de buitenlucht, bepaald volgens NEN 5077, is ten minste gelijk aan het verschil tussen de L"
"1998","531","27","42","Artikel 408 wordt gewijzigd als volgt:","2.","De voorziening voor drinkwater heeft, opdat op die voorziening watertoestellen kunnen worden aangesloten, voorts ten minste één aansluitpunt: a. bij een opstelplaats voor het aanrecht; b. in een toiletruimte; c. in een badruimte; d. bij een opstelplaats voor een warmwatertoestel, en e. bij een brandslanghaspel."
"1998","531","28","42","Artikel 408 wordt gewijzigd als volgt:","3.","De warmwatervoorziening heeft voorts ten minste één aansluitpunt in de badruimte."
"1998","531","29","42","Artikel 408 wordt gewijzigd als volgt:","3.","De warmwatervoorziening heeft voorts ten minste één aansluitpunt in de badruimte."
